timestamp,cpu_usage,memory_usage,latency_seconds,cpu_norm,mem_norm,latency_norm,cpu_prob,mem_prob,latency_prob,overall_prob
2025-10-22T05:36:15.823478,0.193057,5193728.0,0.000799318,0.193057,5072.0,0.000399659,0.193057,5072.0,0.000399659,1690.731152219667
2025-10-22T05:36:16.756097,0.193057,5193728.0,0.00079256,0.193057,5072.0,0.00039628,0.193057,5072.0,0.00039628,1690.7311510933334
2025-10-22T05:36:20.855884,0.193057,5193728.0,0.000865669,0.193057,5072.0,0.0004328345,0.193057,5072.0,0.0004328345,1690.7311632781668
2025-10-22T05:36:21.781899,0.193057,5193728.0,0.000929556,0.193057,5072.0,0.000464778,0.193057,5072.0,0.000464778,1690.731173926
2025-10-22T05:36:26.831027,0.193057,5193728.0,0.000595728,0.193057,5072.0,0.000297864,0.193057,5072.0,0.000297864,1690.731118288
2025-10-22T05:36:31.858261,0.193057,5193728.0,0.000401975,0.193057,5072.0,0.0002009875,0.193057,5072.0,0.0002009875,1690.7310859958334
2025-10-22T05:36:36.877638,0.193057,5193728.0,0.000895768,0.193057,5072.0,0.000447884,0.193057,5072.0,0.000447884,1690.7311682946668
2025-10-22T05:36:41.901387,0.193057,5193728.0,0.000524035,0.193057,5072.0,0.0002620175,0.193057,5072.0,0.0002620175,1690.731106339167
2025-10-22T05:36:46.920770,0.193057,5193728.0,0.000733593,0.193057,5072.0,0.0003667965,0.193057,5072.0,0.0003667965,1690.7311412655001
2025-10-22T05:39:37.219922,0.193057,5193728.0,0.001224284,0.193057,5072.0,0.000612142,0.193057,5072.0,0.000612142,1690.7312230473335
2025-10-22T05:39:42.269931,0.193057,5193728.0,0.000735939,0.193057,5072.0,0.0003679695,0.193057,5072.0,0.0003679695,1690.7311416565
2025-10-22T05:39:47.299122,0.193057,5193728.0,0.001066899,0.193057,5072.0,0.0005334495,0.193057,5072.0,0.0005334495,1690.7311968165002
